ref_img_paths	test_img_path	ref_device_id	test_device_id	is_query_in_reference	is_same_device
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_024.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_040.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_010.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_014.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_049.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_018.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_017.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_007.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_030.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_023.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_037.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_012.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_031.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_035.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_028.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_042.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_022.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_034.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_026.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_005.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_003.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picBG_021.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_012.jpg	142	142	True	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_036.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_142_picFG_029.jpg	142	142	False	True
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_167_picFG_019.jpg	142	167	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_108_picBG_011.jpg	142	108	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_136_picFG_017.jpg	142	136	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_177_picBG_020.JPG	142	177	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_201_picFG_048.jpg	142	201	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_150_picBG_022.jpg	142	150	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_183_picFG_015.JPG	142	183	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_210_picBG_002.jpg	142	210	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_166_picBG_039.jpg	142	166	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_111_picFG_039.jpg	142	111	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_210_picFG_046.jpg	142	210	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_121_picBG_025.jpg	142	121	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_201_picFG_003.jpg	142	201	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_103_picBG_047.jpg	142	103	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_129_picBG_001.jpg	142	129	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_112_picBG_014.jpg	142	112	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_147_picBG_020.jpg	142	147	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_150_picFG_033.jpg	142	150	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_102_picBG_031.jpg	142	102	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_179_picFG_003.JPG	142	179	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_114_picBG_050.jpg	142	114	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_174_picBG_012.jpg	142	174	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_129_picFG_001.jpg	142	129	False	False
../../Dataset/Eurecom_142_picFG_010.jpg,../../Dataset/Eurecom_142_picFG_012.jpg,../../Dataset/Eurecom_142_picBG_028.jpg,../../Dataset/Eurecom_142_picBG_007.jpg,../../Dataset/Eurecom_142_picFG_023.jpg,../../Dataset/Eurecom_142_picBG_037.jpg,../../Dataset/Eurecom_142_picBG_040.jpg,../../Dataset/Eurecom_142_picBG_003.jpg,../../Dataset/Eurecom_142_picFG_030.jpg,../../Dataset/Eurecom_142_picFG_034.jpg	../../Dataset/Eurecom_107_picBG_008.JPG	142	107	False	False
